84523.55750224636,-44.90373355251995,-283.70912380171166
125939.18580967514,-184.28863725159937,-240.86216425493643
292788.6367838134,325.6232584385617,284.12607045380526
562090.3128149053,473.25546774329996,-337.8591974729208
534439.972776671,429.6399425097155,-406.5206174072451
204320.27602505576,-155.1344184934186,-395.2048841075645
84878.82015700873,-2.095436116937549,291.32462726650556
197402.87186871684,-215.68772577436079,323.0487297131582
602730.536050345,480.4315236546413,375.63498001131995
262654.4823459503,290.0546958942533,307.23123071285374
411036.72283906327,440.3945592169475,-152.1249067815138
6705.217268797379,8.585729100567846,80.98016905650854
298603.6019315105,261.57309141054907,402.19726208835334
415861.8515667522,-316.01313015426206,-464.9013386805453
339965.15837069706,363.3373108172692,275.56697100132885
16635.564725485117,-47.99981328365266,-109.67041795741494
132031.51289076326,215.42001543999345,198.0402655684677
260569.89324376528,228.01079129056575,395.7171355322706
140556.53715497046,264.6398106469338,-22.092496384077492
107221.02657082918,207.15051032587985,-146.2817784766246
336542.4278915306,405.6375974607421,-86.36380575266776
121423.70759833907,70.53633323310612,333.8756639624929
696350.258670591,-479.32817447225807,-486.6613411652667
537148.3859822307,-431.24004455336706,406.4633242119769
122001.51086169043,66.54529146794334,-336.3702710237386
306004.0675984914,390.86932099791363,21.128544761798594
55141.944498700366,158.8966527921939,68.1590196641232
470325.61648446845,-461.4693514958135,-210.75505152791743
423796.7588807052,-455.73624186041286,91.68268424626206
313576.4995483973,386.26387479591256,-123.19471418730785
88511.79929347064,209.24237732045958,-30.77424832608409
164839.5591273654,205.93193730572045,282.8844879493944
474210.7304060531,444.86411796831703,280.0045776315018
263145.515893776,337.3176130632904,188.62441975615093
230315.8623603388,331.5426214938443,-102.34667862865797
36327.66791805711,-91.02513757555295,-140.55787625302406
66935.13239163812,-172.1247258154268,87.64296844337491
18699.306186238624,-67.08030447946709,98.4874189331947
357715.23815349536,-323.76431474835954,-384.7967972119125
414089.71355315484,-345.85337753200554,-418.16336048554393
146179.34072697503,268.74586364084155,41.60122929495515
268061.56818222033,-365.4315750687337,31.32245309341579
100623.41746577366,16.78209300049832,-316.3228416899717
456501.5533702051,422.6478297312407,-315.0225030329571
55402.76337510804,122.79589640389474,-158.88706375232675
640135.7108635616,498.01413451668793,-379.6044711364055
374354.58985412517,-425.59403776588556,109.9728143242005
33450.70989171687,127.30967696350103,32.17455818834037
178933.35203024122,-133.52868781580628,-378.5149020720573
34160.70696361463,-95.21616419856724,126.60359834632504
470727.59246321936,-420.84435010690765,-341.3321819421785
35116.270880135286,54.76896091059382,170.63702037272856
144928.59904758655,-228.78823545455327,200.60031326687988
520536.75449667615,481.2198757478533,239.56547511508722
410915.86921893567,374.9339768767178,360.22894828949177
200987.69501115067,-316.20323097780636,-31.91752574280673
36680.75298807866,91.65503690329012,-140.9945438965342
338049.6848114312,292.66221538722084,408.3470829829927
563988.5360459521,-499.5440259967957,254.7549179658315
204145.4266389077,112.79067245571298,-422.73154016808803
4628.437727743594,-40.52736384687404,36.653830454534614
454801.6019553025,-403.3475020431967,359.7543427761914
521049.85993261205,440.24288994953577,365.2701132454912
419814.4447378425,-443.2634304215277,163.85819247056713
44182.527748898094,133.7030136761516,-91.81250468605964
285762.23993937694,377.9417418460321,-9.073008329736695
320314.25102449016,236.19161124630796,-456.8821473621354
81598.21255443031,199.8865352109225,-41.09694194432967
99606.7698967887,-153.08639117074682,229.6429480158772
267422.38156365196,257.8972067663443,-366.6066598520639
228209.10387515163,12.108397972957846,-477.4053594925476
197455.25638904318,300.3667973201841,-130.4409081702288
161187.24261027275,88.98839803963529,-381.24712804026683
35915.8654266157,-133.99472478194463,-2.58706162229106
146863.4539446106,173.58294827044801,-294.2811140458873
256582.10438897164,-338.6772735832978,-164.85603751558432
180522.7161137496,-127.25967873389544,-384.8800650213532
54166.34317329311,156.8228848996688,-70.56563410601211
296536.79035226075,-372.5427038186813,137.69770519218332
45928.04853007815,-65.35734590646547,193.35170855775596
244803.98385184153,-347.15545205671873,-61.40169432867526
538216.9922554751,492.95498955008895,-228.4901503584312
20421.042826706038,-100.61787437573065,13.157869847563006
26622.992506015966,78.81061895954906,119.16696347747347
31480.180131183744,124.67719744857436,-19.78314949451044
541527.9584084838,-491.5279168239992,241.51308944610685
378952.7656358634,-370.5370250500295,323.04394711867144
158568.6987295052,-146.2730682059086,340.260308829526
410571.4178467577,411.1895089054308,269.10554319630626
30163.939891882663,118.58954841916079,-45.13289159096388
19220.703150094298,29.078290826046214,132.39943034381247
427393.32247949997,-434.58153006187183,222.87016385704203
246048.33238622133,154.1301211376558,-445.57394885967517
47109.61933276199,147.38600439542085,60.5338810045082
227915.49191556097,311.4633721532009,-184.1103677946311
4973.625421371313,24.06617052162494,61.76782572034938
202796.03234465446,117.02767867463194,-418.81389326610054
281788.9005661826,-158.5441800743319,-481.1614973117636
592058.407379527,-453.4434288001643,-425.24877558369
407465.9968942407,295.35488406712295,-482.6976090780163
389607.12215698836,285.4781090593277,-476.037415181632
